"@timestamp","cloud.account.name","cloud.region","cloud.account.id","kubernetes.node.name","_index"
"May 6, 2026 @ 22:42:16.896","hedgeserv-app-uat","us-east-2",036973397917,"ip-10-107-162-132.us-east-2.compute.internal",".ds-filebeat-8.19.5-mt-uat-2026.05.06-000592"
"May 6, 2026 @ 22:42:16.896","hedgeserv-app-uat","us-east-2",036973397917,"ip-10-107-162-132.us-east-2.compute.internal",".ds-filebeat-8.19.5-mt-uat-2026.05.06-000592"
"May 6, 2026 @ 22:42:16.896","hedgeserv-app-uat","us-east-2",036973397917,"ip-10-107-162-132.us-east-2.compute.internal",".ds-filebeat-8.19.5-mt-uat-2026.05.06-000592"
"May 6, 2026 @ 22:42:16.896","hedgeserv-app-uat","us-east-2",036973397917,"ip-10-107-162-132.us-east-2.compute.internal",".ds-filebeat-8.19.5-mt-uat-2026.05.06-000592"
"May 6, 2026 @ 22:42:16.891","hedgeserv-app-uat","us-east-2","3.6973397917E10","ip-10-107-126-179.us-east-2.compute.internal",".ds-filebeat-8.19.5-mt-uat-2026.05.06-000592"
"May 6, 2026 @ 22:42:16.891","hedgeserv-app-uat","us-east-2",036973397917,"ip-10-107-162-132.us-east-2.compute.internal",".ds-filebeat-8.19.5-mt-uat-2026.05.06-000592"
"May 6, 2026 @ 22:42:16.891","hedgeserv-app-uat","us-east-2",036973397917,"ip-10-107-162-132.us-east-2.compute.internal",".ds-filebeat-8.19.5-mt-uat-2026.05.06-000592"
"May 6, 2026 @ 22:42:16.891","hedgeserv-app-uat","us-east-2",036973397917,"ip-10-107-121-79.us-east-2.compute.internal",".ds-filebeat-8.19.5-mt-uat-2026.05.06-000592"
"May 6, 2026 @ 22:42:16.891","hedgeserv-app-uat","us-east-2",036973397917,"ip-10-107-162-132.us-east-2.compute.internal",".ds-filebeat-8.19.5-mt-uat-2026.05.06-000592"
"May 6, 2026 @ 22:42:16.891","hedgeserv-app-uat","us-east-2",036973397917,"ip-10-107-162-132.us-east-2.compute.internal",".ds-filebeat-8.19.5-mt-uat-2026.05.06-000592"
"May 6, 2026 @ 22:42:16.890","hedgeserv-app-uat","us-east-2",036973397917,"ip-10-107-121-79.us-east-2.compute.internal",".ds-filebeat-8.19.5-mt-uat-2026.05.06-000592"
"May 6, 2026 @ 22:42:16.890","hedgeserv-app-uat","us-east-2",036973397917,"ip-10-107-162-132.us-east-2.compute.internal",".ds-filebeat-8.19.5-mt-uat-2026.05.06-000592"
"May 6, 2026 @ 22:42:16.890","hedgeserv-app-uat","us-east-2",036973397917,"ip-10-107-162-132.us-east-2.compute.internal",".ds-filebeat-8.19.5-mt-uat-2026.05.06-000592"
"May 6, 2026 @ 22:42:16.886","hedgeserv-app-uat","us-east-2","3.6973397917E10","ip-10-107-126-179.us-east-2.compute.internal",".ds-filebeat-8.19.5-mt-uat-2026.05.06-000592"
"May 6, 2026 @ 22:42:16.885","hedgeserv-app-uat","us-east-2","3.6973397917E10","ip-10-107-45-240.us-east-2.compute.internal",".ds-filebeat-8.19.5-mt-uat-2026.05.06-000592"
"May 6, 2026 @ 22:42:16.885","hedgeserv-app-uat","us-east-2","3.6973397917E10","ip-10-107-45-240.us-east-2.compute.internal",".ds-filebeat-8.19.5-mt-uat-2026.05.06-000592"
"May 6, 2026 @ 22:42:16.884","hedgeserv-app-uat","us-east-2",036973397917,"ip-10-107-177-204.us-east-2.compute.internal",".ds-filebeat-8.19.5-mt-uat-2026.05.06-000592"
